id,o,c,e,a,n
29537172,0.335,0.481,0.454,0.681,0.400
29537723,0.371,0.428,0.407,0.511,0.417
29541278,0.461,0.609,0.657,0.679,0.278
29541858,0.616,0.558,0.547,0.471,0.532
30907616,0.454,0.474,0.429,0.467,0.539
29542502,0.368,0.603,0.488,0.621,0.244
29562877,0.363,0.483,0.562,0.654,0.229
29565947,0.480,0.487,0.425,0.494,0.558
38901224,0.237,0.605,0.638,0.594,0.142
70458047,0.433,0.485,0.437,0.465,0.543
77937717,0.578,0.481,0.549,0.635,0.486
24816848,0.325,0.398,0.496,0.505,0.421
156150881,0.299,0.516,0.530,0.527,0.556
24845521,0.521,0.584,0.464,0.569,0.341
24848057,0.621,0.750,0.564,0.780,0.495
29570712,0.518,0.586,0.530,0.619,0.267
29572254,0.366,0.699,0.540,0.718,0.410
29574025,0.201,0.577,0.410,0.621,0.530
29576445,0.695,0.653,0.679,0.683,0.597
29587570,0.213,0.289,0.221,0.619,0.658
29588317,0.733,0.470,0.501,0.513,0.569
29588859,0.642,0.607,0.483,0.590,0.410
29593722,0.447,0.710,0.547,0.581,0.500
21309005,0.442,0.493,0.464,0.658,0.367
34456836,0.509,0.344,0.481,0.488,0.306
103046546,0.447,0.476,0.442,0.463,0.554
29631105,0.411,0.594,0.466,0.594,0.716
29599482,0.380,0.489,0.385,0.590,0.465
29599598,0.526,0.676,0.483,0.598,0.547
29599868,0.392,0.443,0.415,0.639,0.365
29603916,0.576,0.693,0.459,0.561,0.380
29611918,0.561,0.531,0.643,0.561,0.565
29633956,0.375,0.319,0.344,0.641,0.560
29634164,0.452,0.255,0.287,0.455,0.866
29638936,0.475,0.457,0.554,0.482,0.391
29852704,0.592,0.468,0.403,0.480,0.502
36862218,0.511,0.697,0.525,0.569,0.359
21319485,0.473,0.476,0.417,0.461,0.552
71091272,0.521,0.476,0.660,0.714,0.694
71099570,0.723,0.701,0.486,0.563,0.447
71651335,0.273,0.453,0.660,0.614,0.508
7344012,0.359,0.218,0.405,0.592,0.608
37745819,0.292,0.281,0.322,0.600,0.534
71652641,0.368,0.825,0.569,0.772,0.406
71663567,0.413,0.495,0.439,0.482,0.515
71666839,0.714,0.817,0.579,0.590,0.320
77426529,0.256,0.478,0.344,0.542,0.552
29854446,0.652,0.882,0.677,0.693,0.525
35823837,0.447,0.584,0.613,0.447,0.465
29859910,0.349,0.325,0.388,0.637,0.447
30041129,0.330,0.495,0.454,0.525,0.488
25970331,0.669,0.682,0.731,0.559,0.731
14708747,0.361,0.666,0.422,0.596,0.313
14708814,0.242,0.512,0.478,0.575,0.378
14709326,0.139,0.483,0.400,0.198,0.517
14710129,0.440,0.661,0.351,0.554,0.328
30043463,0.692,0.491,0.476,0.718,0.547
32268884,0.337,0.487,0.371,0.550,0.270
34450688,0.583,0.592,0.410,0.532,0.419
35777497,0.411,0.661,0.469,0.716,0.213
35810531,0.278,0.573,0.351,0.515,0.478
35814026,0.325,0.703,0.474,0.648,0.536
35816920,0.518,0.579,0.383,0.525,0.359
35821839,0.447,0.329,0.518,0.136,0.660
35824319,0.473,0.180,0.239,0.523,0.486
35827129,0.356,0.520,0.300,0.658,0.291
11880142,0.464,0.266,0.510,0.260,0.547
29665568,0.371,0.567,0.442,0.598,0.408
35831627,0.530,0.506,0.373,0.534,0.538
35827447,0.793,0.485,0.523,0.569,0.326
35827764,0.688,0.596,0.346,0.513,0.475
35827832,0.208,0.470,0.503,0.635,0.346
16475403,0.449,0.596,0.310,0.573,0.439
16475731,0.502,0.420,0.373,0.592,0.506
16476741,0.673,0.491,0.501,0.608,0.450
130600864,0.497,0.304,0.572,0.554,0.692
72399069,0.628,0.224,0.491,0.430,0.593
72399365,0.607,0.817,0.711,0.606,0.473
73238146,0.158,0.581,0.466,0.500,0.320
35828971,0.459,0.603,0.415,0.679,0.775
35831048,0.418,0.575,0.388,0.685,0.382
36722068,0.571,0.586,0.594,0.633,0.647
36724820,0.814,0.716,0.496,0.434,0.664
36875829,0.304,0.510,0.660,0.673,0.339
14711491,0.459,0.714,0.400,0.633,0.287
36880083,0.709,0.733,0.518,0.612,0.803
36880644,0.535,0.663,0.594,0.474,0.428
36884179,0.464,0.552,0.417,0.596,0.367
36889583,0.340,0.325,0.403,0.662,0.742
36894573,0.440,0.401,0.429,0.612,0.799
16469338,0.726,0.510,0.598,0.581,0.398
16469647,0.402,0.499,0.371,0.567,0.536
37151839,0.421,0.674,0.501,0.735,0.404
39635217,0.599,0.426,0.625,0.422,0.515
24373138,0.332,0.495,0.572,0.635,0.439
37165437,0.301,0.483,0.503,0.482,0.393
38988503,0.483,0.563,0.461,0.459,0.493
178619647,0.332,0.338,0.221,0.488,0.541
16482393,0.402,0.472,0.503,0.714,0.335
117491658,0.411,0.531,0.508,0.598,0.504
73542569,0.442,0.298,0.381,0.585,0.666
73569489,0.521,0.491,0.361,0.579,0.560
73571504,0.731,0.718,0.647,0.579,0.439
16485116,0.528,0.651,0.437,0.641,0.430
24852559,0.452,0.525,0.523,0.430,0.515
18910898,0.664,0.754,0.562,0.652,0.283
30184356,0.325,0.550,0.383,0.565,0.398
30211023,0.597,0.293,0.425,0.478,0.532
30213079,0.447,0.462,0.567,0.673,0.603
30231735,0.452,0.645,0.501,0.565,0.647
38991839,0.475,0.459,0.434,0.474,0.526
38992943,0.614,0.560,0.638,0.675,0.471
38993997,0.373,0.405,0.677,0.728,0.333
38994859,0.444,0.424,0.405,0.610,0.627
39691097,0.399,0.247,0.594,0.492,0.575
39653742,0.473,0.209,0.287,0.465,0.489
39659767,0.449,0.470,0.449,0.467,0.538
39661306,0.740,0.651,0.647,0.697,0.408
39669896,0.635,0.417,0.628,0.583,0.616
39684013,0.471,0.468,0.439,0.471,0.534
11833202,0.325,0.588,0.459,0.608,0.289
39706174,0.559,0.611,0.510,0.478,0.642
39706984,0.268,0.624,0.358,0.641,0.447
39713219,0.535,0.590,0.540,0.517,0.554
42936316,0.425,0.325,0.407,0.515,0.549
42943177,0.645,0.649,0.459,0.500,0.374
42943455,0.311,0.428,0.454,0.418,0.619
42946040,0.592,0.430,0.366,0.552,0.361
42951053,0.330,0.384,0.530,0.536,0.293
42954691,0.249,0.525,0.564,0.702,0.244
44561295,0.194,0.434,0.464,0.627,0.222
44564141,0.635,0.371,0.493,0.610,0.668
45881129,0.642,0.384,0.549,0.600,0.526
45889999,0.671,0.386,0.486,0.606,0.569
46144288,0.404,0.563,0.535,0.598,0.415
45893867,0.521,0.674,0.444,0.546,0.458
45894268,0.666,0.537,0.542,0.646,0.276
45900972,0.568,0.569,0.429,0.652,0.688
45901722,0.671,0.510,0.633,0.534,0.890
46140684,0.430,0.167,0.439,0.476,0.575
46143656,0.602,0.764,0.486,0.702,0.380
48546499,0.511,0.727,0.503,0.639,0.268
33047165,0.437,0.520,0.302,0.610,0.564
33143813,0.492,0.371,0.415,0.685,0.551
48947613,0.723,0.613,0.498,0.695,0.406
49081543,0.647,0.699,0.437,0.538,0.450
49084597,0.585,0.493,0.405,0.758,0.621
49280659,0.490,0.453,0.540,0.598,0.497
52558970,0.347,0.544,0.483,0.679,0.695
52559331,0.411,0.398,0.498,0.565,0.705
52560210,0.340,0.457,0.518,0.492,0.519
52568880,0.871,0.737,0.496,0.656,0.525
57714690,0.435,0.548,0.532,0.525,0.434
59144478,0.585,0.678,0.488,0.662,0.248
59145346,0.595,0.653,0.412,0.691,0.400
59145948,0.518,0.508,0.390,0.509,0.588
83256764,0.642,0.493,0.474,0.542,0.467
59146707,0.452,0.489,0.643,0.687,0.306
59147433,0.502,0.802,0.677,0.855,0.263
59150034,0.287,0.415,0.483,0.519,0.389
59157393,0.375,0.632,0.422,0.432,0.567
59669033,0.583,0.293,0.300,0.766,0.577
59676554,0.413,0.489,0.501,0.749,0.707
59683556,0.440,0.392,0.283,0.590,0.751
59697912,0.568,0.394,0.319,0.509,0.577
59709745,0.559,0.474,0.515,0.266,0.614
124944912,0.526,0.375,0.537,0.633,0.558
124949481,0.528,0.478,0.327,0.610,0.374
20576585,0.423,0.327,0.481,0.606,0.475
177471152,0.299,0.396,0.434,0.461,0.612
26276260,0.440,0.481,0.439,0.583,0.278
124951996,0.347,0.403,0.491,0.774,0.322
124969717,0.542,0.270,0.530,0.509,0.699
62964627,0.611,0.638,0.501,0.567,0.478
125011175,0.504,0.598,0.598,0.542,0.528
138525090,0.342,0.466,0.483,0.588,0.380
333119618,0.585,0.573,0.513,0.641,0.385
44309594,0.311,0.682,0.603,0.644,0.274
44315448,0.320,0.567,0.488,0.648,0.372
44317593,0.349,0.502,0.339,0.397,0.623
39989606,0.356,0.739,0.559,0.515,0.488
39998413,0.688,0.661,0.552,0.598,0.408
39998713,0.511,0.735,0.616,0.710,0.454
40005006,0.461,0.493,0.547,0.567,0.411
40017365,0.497,0.464,0.452,0.490,0.549
125033505,0.502,0.487,0.630,0.561,0.462
125041882,0.654,0.302,0.572,0.445,0.523
125159561,0.664,0.445,0.425,0.575,0.552
1088901,0.595,0.636,0.415,0.482,0.597
1090141,0.559,0.430,0.456,0.606,0.478
125481462,0.697,0.783,0.508,0.670,0.456
76494006,0.449,0.472,0.437,0.457,0.541
125492611,0.433,0.472,0.422,0.455,0.547
125500164,0.759,0.584,0.471,0.494,0.413
125502730,0.478,0.451,0.334,0.530,0.801
125502743,0.490,0.394,0.508,0.467,0.434
125502784,0.385,0.462,0.434,0.503,0.588
125523197,0.712,0.695,0.586,0.596,0.682
125540246,0.480,0.464,0.417,0.457,0.560
125553717,0.633,0.588,0.554,0.619,0.744
125563855,0.564,0.607,0.579,0.631,0.467
125565872,0.392,0.577,0.547,0.758,0.276
266725718,0.497,0.464,0.403,0.486,0.556
138035668,0.683,0.409,0.442,0.422,0.449
138043344,0.349,0.504,0.508,0.490,0.632
138072063,0.473,0.598,0.562,0.654,0.359
138103554,0.492,0.752,0.547,0.612,0.666
142686509,0.559,0.682,0.655,0.625,0.573
142814976,0.478,0.438,0.491,0.617,0.530
142819357,0.492,0.678,0.616,0.550,0.513
142830652,0.568,0.645,0.549,0.424,0.478
142832518,0.435,0.565,0.400,0.637,0.482
978741,0.654,0.577,0.667,0.716,0.437
983991,0.373,0.472,0.447,0.297,0.508
985401,0.535,0.682,0.464,0.581,0.415
991211,0.704,0.575,0.594,0.704,0.384
992031,0.473,0.441,0.356,0.409,0.426
334370433,0.301,0.495,0.390,0.523,0.578
143412386,0.480,0.497,0.456,0.498,0.539
143719559,0.449,0.470,0.434,0.648,0.450
149551298,0.354,0.295,0.332,0.496,0.495
20942084,0.769,0.579,0.469,0.476,0.591
15111683,0.509,0.380,0.371,0.656,0.710
149594787,0.437,0.327,0.258,0.409,0.445
149597562,0.382,0.481,0.437,0.465,0.506
221230182,0.826,0.670,0.554,0.492,0.417
221234546,0.483,0.592,0.748,0.592,0.441
15111838,0.504,0.710,0.633,0.617,0.556
221243264,0.354,0.483,0.501,0.476,0.606
269411674,0.409,0.472,0.417,0.467,0.513
73575792,0.571,0.533,0.454,0.646,0.445
73579105,0.270,0.682,0.476,0.693,0.606
73583439,0.289,0.350,0.535,0.789,0.645
73593619,0.511,0.506,0.336,0.602,0.584
73598917,0.697,0.800,0.630,0.726,0.404
221255986,0.752,0.666,0.488,0.527,0.489
90050195,0.409,0.472,0.434,0.471,0.517
221313231,0.826,0.483,0.618,0.500,0.384
221327667,0.278,0.447,0.452,0.509,0.493
221337227,0.397,0.516,0.478,0.503,0.567
267402482,0.461,0.462,0.429,0.457,0.534
394704159,0.411,0.512,0.525,0.523,0.356
221338479,0.433,0.506,0.417,0.494,0.545
221370063,0.628,0.849,0.606,0.768,0.259
244546187,0.406,0.470,0.444,0.457,0.510
14525652,0.566,0.417,0.434,0.517,0.539
14526135,0.573,0.302,0.476,0.416,0.545
21505330,0.754,0.468,0.537,0.536,0.456
14526343,0.592,0.472,0.398,0.652,0.491
14526865,0.499,0.508,0.346,0.662,0.400
14528019,0.394,0.346,0.527,0.598,0.454
14529167,0.511,0.323,0.456,0.585,0.508
14529584,0.428,0.563,0.464,0.656,0.296
14529711,0.628,0.478,0.493,0.548,0.677
14529724,0.399,0.693,0.508,0.621,0.539
14529828,0.561,0.661,0.429,0.602,0.671
14529929,0.411,0.483,0.385,0.409,0.528
14982451,0.490,0.226,0.385,0.544,0.608
14982625,0.461,0.628,0.434,0.683,0.322
14531149,0.511,0.310,0.383,0.619,0.617
14637048,0.380,0.590,0.545,0.623,0.335
14531164,0.766,0.510,0.449,0.588,0.478
14531269,0.616,0.468,0.643,0.656,0.499
14531757,0.502,0.438,0.545,0.654,0.534
14985228,0.440,0.483,0.501,0.413,0.547
14986716,0.762,0.346,0.630,0.693,0.452
14625444,0.645,0.573,0.478,0.706,0.671
14627936,0.821,0.706,0.640,0.569,0.484
14628409,0.423,0.340,0.417,0.474,0.512
14628954,0.511,0.312,0.361,0.629,0.593
21524405,0.366,0.287,0.278,0.646,0.755
16247469,0.533,0.428,0.532,0.691,0.651
14629339,0.585,0.584,0.650,0.581,0.554
14630319,0.561,0.445,0.505,0.532,0.623
14630611,0.347,0.542,0.305,0.673,0.449
14632918,0.509,0.394,0.410,0.695,0.625
19705196,0.382,0.762,0.356,0.685,0.384
16247731,0.611,0.584,0.616,0.623,0.590
14633878,0.387,0.438,0.527,0.726,0.588
14634380,0.738,0.613,0.474,0.685,0.630
14637113,0.640,0.428,0.295,0.656,0.465
14637832,0.650,0.632,0.327,0.550,0.508
90273154,0.423,0.249,0.429,0.625,0.597
16813696,0.406,0.314,0.452,0.654,0.517
16813989,0.528,0.710,0.728,0.635,0.385
16815431,0.244,0.466,0.454,0.641,0.346
38400114,0.490,0.485,0.390,0.683,0.881
38403025,0.557,0.424,0.481,0.751,0.517
38407271,0.244,0.350,0.202,0.623,0.333
78855722,0.509,0.794,0.630,0.581,0.597
40020106,0.564,0.617,0.618,0.641,0.662
38410697,0.673,0.668,0.557,0.561,0.731
38411747,0.299,0.512,0.616,0.646,0.534
38412700,0.535,0.272,0.567,0.310,0.575
38419922,0.678,0.680,0.667,0.654,0.387
17019871,0.299,0.516,0.437,0.617,0.404
38420008,0.385,0.518,0.542,0.511,0.376
38423124,0.163,0.489,0.501,0.608,0.304
38423691,0.433,0.497,0.456,0.778,0.742
38424051,0.430,0.304,0.513,0.086,0.604
38430500,0.409,0.596,0.439,0.650,0.302
29856819,0.342,0.481,0.569,0.513,0.423
57537292,0.518,0.283,0.407,0.596,0.569
26317297,0.287,0.603,0.491,0.598,0.298
57542239,0.549,0.678,0.381,0.656,0.467
16821503,0.526,0.386,0.501,0.635,0.675
38435267,0.425,0.508,0.439,0.509,0.573
38435868,0.361,0.405,0.417,0.606,0.651
38437420,0.619,0.390,0.549,0.598,0.582
38438398,0.735,0.811,0.655,0.650,0.296
282345114,0.223,0.504,0.373,0.542,0.562
57572404,0.681,0.392,0.660,0.677,0.445
59775073,0.523,0.457,0.491,0.565,0.515
16815619,0.502,0.464,0.505,0.612,0.493
16825861,0.473,0.403,0.224,0.465,0.480
16815990,0.762,0.611,0.508,0.693,0.500
16817883,0.406,0.758,0.324,0.766,0.320
16818049,0.487,0.432,0.212,0.565,0.400
6693252,0.728,0.434,0.447,0.633,0.384
6727802,0.497,0.678,0.618,0.743,0.155
34733652,0.602,0.760,0.623,0.677,0.224
34739408,0.704,0.676,0.589,0.561,0.450
125359195,0.537,0.388,0.422,0.451,0.649
125400908,0.495,0.491,0.400,0.384,0.638
125404532,0.206,0.523,0.515,0.559,0.307
125415715,0.807,0.537,0.388,0.592,0.705
125416988,0.528,0.724,0.545,0.660,0.319
16820575,0.659,0.722,0.584,0.515,0.671
16822292,0.676,0.733,0.508,0.648,0.220
16823237,0.571,0.405,0.559,0.633,0.677
16824090,0.228,0.634,0.471,0.762,0.408
161813844,0.456,0.483,0.427,0.465,0.543
14982315,0.564,0.380,0.581,0.478,0.560
73618433,0.521,0.371,0.579,0.490,0.387
73619718,0.375,0.508,0.395,0.426,0.543
73621513,0.301,0.472,0.437,0.675,0.460
73654890,0.685,0.600,0.584,0.673,0.640
14983833,0.485,0.333,0.691,0.631,0.530
79811836,0.344,0.420,0.398,0.592,0.358
85368966,0.309,0.535,0.471,0.515,0.552
85394373,0.390,0.603,0.643,0.563,0.493
7004532,0.499,0.241,0.273,0.563,0.571
85784383,0.530,0.409,0.576,0.633,0.447
138526036,0.514,0.586,0.547,0.660,0.363
15115280,0.335,0.274,0.368,0.246,0.649
19612870,0.382,0.409,0.393,0.235,0.636
19613078,0.440,0.417,0.625,0.612,0.584
19613618,0.461,0.655,0.613,0.691,0.547
7017422,0.516,0.579,0.456,0.614,0.443
19613646,0.673,0.636,0.491,0.600,0.415
16824146,0.499,0.338,0.319,0.515,0.348
16824850,0.776,0.624,0.628,0.571,0.634
16825289,0.754,0.438,0.562,0.459,0.578
16826976,0.647,0.706,0.469,0.695,0.398
16827489,0.304,0.535,0.351,0.612,0.443
16827758,0.461,0.581,0.589,0.612,0.571
16827760,0.733,0.443,0.542,0.625,0.601
16828819,0.421,0.426,0.324,0.484,0.577
16830370,0.573,0.788,0.694,0.594,0.369
16830572,0.409,0.550,0.501,0.571,0.333
16830897,0.602,0.342,0.466,0.436,0.526
16831269,0.466,0.289,0.491,0.254,0.669
16831715,0.626,0.615,0.562,0.687,0.176
86280347,0.287,0.552,0.398,0.644,0.447
330694886,0.623,0.575,0.562,0.588,0.410
30021450,0.340,0.518,0.628,0.731,0.320
16832260,0.263,0.478,0.513,0.617,0.280
16832387,0.685,0.640,0.405,0.635,0.374
16832632,0.287,0.529,0.405,0.432,0.497
330731173,0.409,0.508,0.464,0.704,0.779
135749583,0.609,0.459,0.432,0.625,0.488
15005998,0.638,0.384,0.481,0.416,0.543
16832672,0.692,0.579,0.432,0.621,0.402
16832685,0.716,0.443,0.606,0.573,0.473
16832816,0.609,0.516,0.554,0.478,0.333
16833812,0.435,0.281,0.275,0.648,0.515
16834674,0.518,0.424,0.469,0.538,0.569
16835474,0.313,0.441,0.452,0.519,0.471
16835786,0.382,0.443,0.121,0.407,0.762
90175945,0.635,0.520,0.564,0.509,0.536
17836273,0.530,0.682,0.341,0.666,0.541
17837652,0.452,0.260,0.501,0.606,0.515
6736882,0.456,0.394,0.464,0.527,0.632
40262155,0.630,0.529,0.349,0.660,0.731
70435609,0.189,0.459,0.505,0.673,0.441
318079526,0.306,0.588,0.540,0.652,0.363
85787477,0.714,0.640,0.650,0.594,0.642
85794542,0.237,0.422,0.302,0.262,0.580
87260040,0.297,0.508,0.596,0.714,0.324
19800557,0.454,0.485,0.429,0.465,0.554
40271007,0.661,0.434,0.493,0.585,0.543
70440720,0.576,0.775,0.508,0.631,0.517
40022380,0.526,0.314,0.510,0.581,0.354
40029430,0.435,0.493,0.434,0.486,0.584
40031921,0.406,0.617,0.572,0.579,0.543
20439140,0.311,0.523,0.505,0.509,0.400
20439682,0.392,0.518,0.452,0.513,0.530
20444254,0.082,0.455,0.263,0.606,0.298
20447992,0.335,0.344,0.405,0.554,0.591
20449133,0.688,0.796,0.674,0.575,0.434
374697768,0.275,0.613,0.439,0.724,0.692
20449993,0.723,0.552,0.586,0.563,0.445
15582088,0.440,0.596,0.498,0.550,0.462
15582857,0.490,0.600,0.493,0.565,0.306
15584851,0.514,0.508,0.581,0.681,0.597
70492333,0.535,0.443,0.417,0.492,0.571
15584858,0.678,0.520,0.454,0.735,0.662
15591045,0.499,0.293,0.339,0.604,0.469
15591742,0.385,0.529,0.537,0.465,0.499
15591908,0.499,0.199,0.268,0.619,0.612
15594182,0.576,0.685,0.665,0.787,0.434
15594313,0.359,0.239,0.491,0.057,0.688
15594414,0.230,0.426,0.611,0.608,0.222
15595377,0.614,0.321,0.466,0.469,0.599
15595551,0.614,0.350,0.229,0.641,0.430
15595832,0.449,0.724,0.704,0.706,0.179
15595903,0.142,0.485,0.466,0.764,0.315
20452058,0.473,0.687,0.576,0.747,0.376
15595963,0.671,0.617,0.488,0.666,0.287
15598346,0.630,0.823,0.652,0.675,0.449
7472602,0.356,0.600,0.405,0.695,0.736
15598457,0.614,0.720,0.547,0.631,0.647
15606304,0.299,0.527,0.518,0.617,0.484
15717449,0.702,0.838,0.647,0.581,0.656
15718164,0.526,0.569,0.657,0.461,0.565
17912982,0.294,0.485,0.466,0.530,0.423
86281179,0.411,0.464,0.415,0.451,0.530
17913814,0.428,0.638,0.525,0.577,0.595
86174982,0.571,0.754,0.870,0.720,0.194
17915692,0.535,0.321,0.346,0.455,0.634
17916175,0.840,0.590,0.403,0.542,0.391
119345450,0.390,0.520,0.461,0.519,0.554
125418729,0.301,0.457,0.787,0.735,0.419
17917835,0.289,0.302,0.319,0.704,0.575
17918491,0.497,0.375,0.376,0.610,0.590
17918545,0.390,0.581,0.219,0.795,0.410
17918629,0.452,0.470,0.456,0.625,0.345
20452100,0.583,0.640,0.478,0.590,0.326
20455625,0.337,0.520,0.422,0.494,0.500
465246891,0.492,0.342,0.447,0.542,0.664
465403720,0.678,0.638,0.515,0.546,0.499
465457546,0.313,0.674,0.459,0.731,0.235
68604037,0.394,0.457,0.547,0.486,0.322
467259963,0.592,0.600,0.449,0.534,0.406
17918704,0.216,0.670,0.488,0.747,0.404
20461916,0.430,0.518,0.469,0.521,0.545
20463300,0.723,0.596,0.532,0.608,0.246
46569033,0.270,0.499,0.513,0.513,0.539
20464839,0.430,0.340,0.341,0.619,0.580
46591485,0.368,0.531,0.346,0.633,0.499
46604441,0.769,0.464,0.310,0.544,0.358
46620741,0.576,0.468,0.464,0.511,0.590
94218482,0.561,0.693,0.645,0.527,0.608
17918891,0.545,0.539,0.606,0.625,0.291
17919388,0.650,0.398,0.395,0.627,0.571
20465433,0.495,0.361,0.596,0.432,0.445
20466609,0.521,0.575,0.434,0.639,0.630
20469167,0.690,0.573,0.623,0.668,0.406
20470888,0.542,0.600,0.633,0.604,0.634
20472141,0.447,0.483,0.429,0.478,0.582
20472850,0.332,0.398,0.239,0.598,0.404
20474834,0.411,0.506,0.454,0.478,0.564
20475670,0.471,0.321,0.410,0.579,0.629
14642816,0.213,0.476,0.373,0.500,0.467
14643059,0.571,0.390,0.532,0.590,0.382
21697226,0.790,0.945,0.694,0.534,0.662
21697900,0.583,0.579,0.709,0.554,0.495
119141252,0.642,0.783,0.662,0.461,0.437
41426541,0.657,0.695,0.503,0.577,0.324
33235051,0.537,0.398,0.471,0.430,0.549
33235204,0.366,0.483,0.493,0.494,0.419
32437665,0.599,0.657,0.429,0.583,0.404
37676281,0.483,0.592,0.625,0.569,0.811
37677397,0.590,0.544,0.554,0.565,0.324
37687221,0.752,0.764,0.562,0.519,0.525
85057800,0.323,0.428,0.486,0.631,0.513
38441030,0.149,0.474,0.442,0.565,0.341
38443653,0.464,0.426,0.327,0.490,0.552
38445798,0.282,0.624,0.608,0.600,0.215
22333986,0.750,0.767,0.545,0.639,0.346
545751807,0.406,0.445,0.572,0.614,0.643
38453175,0.375,0.520,0.381,0.538,0.376
38454219,0.528,0.420,0.449,0.536,0.723
38454299,0.626,0.508,0.606,0.745,0.640
38456622,0.518,0.636,0.530,0.637,0.356
35233,0.397,0.746,0.341,0.668,0.536
31292265,0.461,0.531,0.310,0.534,0.554
36183,0.447,0.388,0.368,0.517,0.489
36253,0.692,0.415,0.574,0.569,0.469
36823,0.549,0.470,0.483,0.418,0.443
833071,0.676,0.544,0.505,0.619,0.408
852251,0.571,0.451,0.398,0.693,0.536
856101,0.602,0.712,0.549,0.652,0.406
858051,0.466,0.455,0.358,0.517,0.417
859441,0.514,0.495,0.442,0.625,0.365
862481,0.611,0.926,0.826,0.797,0.337
865381,0.537,0.634,0.589,0.685,0.473
877421,0.704,0.546,0.532,0.590,0.213
884301,0.485,0.436,0.334,0.563,0.643
890831,0.595,0.415,0.417,0.577,0.655
974411,0.676,0.575,0.564,0.660,0.257
1702611,0.530,0.342,0.454,0.581,0.591
1702731,0.449,0.478,0.576,0.486,0.460
2418101,0.511,0.438,0.439,0.335,0.669
2425151,0.568,0.655,0.520,0.573,0.456
2450021,0.511,0.628,0.709,0.683,0.324
2459371,0.585,0.638,0.417,0.509,0.573
47703226,0.511,0.396,0.545,0.364,0.311
2462591,0.802,0.666,0.655,0.656,0.519
2493701,0.347,0.533,0.469,0.530,0.532
6356522,0.256,0.579,0.601,0.722,0.163
6416652,0.418,0.377,0.405,0.612,0.443
6427892,0.537,0.638,0.493,0.604,0.289
6431392,0.273,0.655,0.635,0.658,0.493
6433472,0.154,0.455,0.373,0.546,0.391
13096002,0.890,0.575,0.569,0.585,0.419
13096852,0.747,0.556,0.510,0.664,0.526
61598133,0.700,0.548,0.696,0.675,0.417
14616067,0.688,0.516,0.603,0.629,0.389
14639859,0.716,0.514,0.459,0.523,0.608
14640242,0.743,0.685,0.552,0.569,0.400
14641126,0.373,0.556,0.564,0.577,0.530
14641347,0.433,0.289,0.540,0.521,0.554
14641964,0.351,0.390,0.398,0.625,0.612
14643009,0.506,0.462,0.454,0.598,0.775
14643449,0.402,0.565,0.368,0.652,0.523
14687073,0.399,0.476,0.454,0.469,0.562
14687182,0.642,0.434,0.508,0.596,0.415
14690944,0.714,0.464,0.549,0.550,0.486
14691667,0.597,0.306,0.498,0.561,0.545
14677117,0.416,0.716,0.530,0.635,0.207
14692385,0.356,0.485,0.579,0.449,0.499
14693400,0.390,0.283,0.542,0.455,0.536
14693692,0.659,0.398,0.398,0.428,0.528
14695514,0.483,0.691,0.567,0.670,0.053
14695672,0.559,0.670,0.410,0.583,0.552
14700258,0.716,0.630,0.542,0.704,0.534
14702533,0.444,0.504,0.545,0.637,0.426
14703882,0.745,0.577,0.606,0.631,0.404
14704220,0.583,0.752,0.677,0.664,0.306
14704316,0.743,0.514,0.635,0.331,0.558
14704685,0.599,0.714,0.540,0.614,0.300
14706299,0.378,0.550,0.456,0.635,0.358
14706902,0.638,0.546,0.545,0.478,0.452
14707086,0.778,0.506,0.535,0.382,0.695
14708012,0.485,0.340,0.496,0.268,0.552
14710369,0.716,0.762,0.549,0.627,0.538
14710589,0.459,0.306,0.332,0.614,0.783
14711077,0.661,0.703,0.515,0.635,0.489
14711172,0.399,0.298,0.476,0.198,0.619
14711640,0.557,0.502,0.557,0.693,0.627
14711937,0.535,0.449,0.466,0.511,0.489
14712836,0.440,0.340,0.569,0.554,0.608
18556103,0.514,0.356,0.503,0.262,0.627
14712874,0.712,0.390,0.567,0.637,0.469
467610247,0.464,0.285,0.459,0.760,0.556
34685567,0.661,0.746,0.650,0.679,0.307
249677516,0.251,0.626,0.493,0.567,0.348
15311206,0.452,0.424,0.601,0.625,0.254
15826432,0.597,0.438,0.488,0.594,0.445
15827269,0.528,0.571,0.505,0.575,0.441
15828403,0.802,0.788,0.674,0.608,0.616
15201574,0.118,0.493,0.601,0.687,0.371
38459087,0.511,0.340,0.437,0.799,0.671
